id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,八种情感分析
4.46221E+15,Iq6nREGRq,7340316515.0,蘑菇木头火箭筒,#武汉病毒性肺炎5大谣言#看不懂如今主流官媒的报道了。取关了所有主流媒体！看自己坚持到什么时候把微博的号统统都注销！最后的最后看自己坚持到什么时候还在这片土地！今天居然是，还是小年！！！——2020.1.18（22:23）,,,,武汉病毒性肺炎5大谣言,0,0.0,0,2020/1/18 22:23,2020Android,,,,"{'words': 69, 'sentences': 8, '好': 4, '乐': 0, '哀': 1, '怒': 0, '惧': 0, '恶': 1, '惊': 0}"
4.46221E+15,Iq6lOD8YU,1601735177.0,宏哥记录本,武汉的肺炎问题，我觉得我还是要准备多几个口罩，不去人多的地方，家里待着老老实实过个年。不出去玩。照顾好家人。,,金华·保集・外滩花园,,,0,0.0,4,2020/1/18 22:18,三星 GALAXY Note8,,,,"{'words': 34, 'sentences': 4, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.46221E+15,Iq6lMw3Lm,6442455037.0,黄帝的微博2018,#武汉病毒性肺炎5大谣言#不要怕！淡定一点，大街上武汉人也没见几个人戴口罩的！大过年的别自己吓自己！,,,,武汉病毒性肺炎5大谣言,0,0.0,0,2020/1/18 22:18,iPhone客户端,,,,"{'words': 33, 'sentences': 4, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 1, '惊': 0}"
4.46221E+15,Iq6lJzlpQ,1250693205.0,九州天涯,#武汉病毒性肺炎5大谣言#不信谣，不传谣！相信科学！🙏🙏🙏,,,,武汉病毒性肺炎5大谣言,0,2.0,5,2020/1/18 22:18,,['http://ww4.sinaimg.cn/large/4a8c1055ly1gb12rozwbaj20j665m1kx.jpg'],,,"{'words': 19, 'sentences': 3, '好': 1, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 1, '惊': 0}"
4.46221E+15,Iq6lGnJ3q,7338853351.0,是利世家的东篱呀,今天是垃圾小病号，下午一直偏头痛还胃着凉了，爸爸就一直照顾我。武汉肺炎很厉害，一直摸我额头，确认我有没有发烧。肩膀给我睡觉，怕我脑袋晃来晃去更晕，就歪着自己的脑袋贴着我。吃饭的时候还跑到附近药店给我买药。怕我一个人回家路上难受，反方向将近一个半小时送我回家。爸爸特别心细，也不嫌我是个小麻烦虫，虽然可能开年之后我会屁股开花但是我的爸爸是世界上最好的爸爸，被人关心爱护的感觉真的太好啦~我已经躺被窝了，爸爸还没到家爸爸辛苦了崽子下次肉偿!!!(肉偿好像也是我占爸爸便宜来着),,,,,0,2.0,2,2020/1/18 22:17,HUAWEI P20,,,,"{'words': 155, 'sentences': 7, '好': 3, '乐': 0, '哀': 2, '怒': 0, '惧': 1, '恶': 1, '惊': 0}"
4.46221E+15,Iq6ljhq1d,2773228415.0,straypeach,#武汉病毒性肺炎5大谣言#关键问题是有没有注意事项？有没有什么防护措施？这什么也不知道啊,,,,武汉病毒性肺炎5大谣言,0,0.0,3,2020/1/18 22:17,🍓🍑iPhone XS,,,,"{'words': 24, 'sentences': 3, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 1, '惊': 0}"
4.46179E+15,IpVrVqnX8,5336533996.0,世面,【#泰国发现第二例新型冠状病毒肺炎患者#】1月17日，泰国公共卫生部发布消息称，发现第二例新型冠状病毒病例。患者是一名74岁中国女子，从武汉搭乘飞机前往曼谷。泰国卫生部发言人称该女子病情稳定，情况良好。这是中国境外发现的第三例新型冠状病毒确诊病例。@新京报我们视频L世面的秒拍视频,,,新京报我们视频,泰国发现第二例新型冠状病毒肺炎患者,21,52.0,145,2020/1/17 18:33,微博 weibo.com,,"http://miaopai.video.weibocdn.com/000fWU3clx07AeiIZ8pi010412006S1b0E013.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1611152341&ssig=yG%2F8nPSfGF&KID=unistore,video",,"{'words': 77, 'sentences': 5, '好': 2, '乐': 0, '哀': 1, '怒': 0, '惧': 2, '恶': 0, '惊': 0}"
4.46179E+15,IpVrUx01F,2172792324.0,阿至律师,无语了【#泰国发现第二例新型冠状病毒肺炎患者#】,,,,泰国发现第二例新型冠状病毒肺炎患者,0,0.0,1,2020/1/17 18:33,千万的手机Android,,,,"{'words': 13, 'sentences': 1, '好': 0, '乐': 0, '哀': 1, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.46179E+15,IpVrT5k73,6066193547.0,七环视频,【#泰国发现第二例新型冠状病毒肺炎患者#：患者为74岁中国籍女子】1月17日，泰国公共卫生部在其官网公布，已发现第二例2019-nCoV确诊病例，患者是一名74岁中国籍女子。这也是在中国境外发现的第三例新型冠状病毒确诊病例。目前，两名确诊患者在负气压隔离病房中接受治疗，两人之间发病并无相关性。L凤凰网的微博视频,,,,泰国发现第二例新型冠状病毒肺炎患者,0,0.0,3,2020/1/17 18:33,微博 weibo.com,,"http://f.video.weibocdn.com/0006fikQlx07AegwjLYs01041200i3Ym0E010.mp4?label=mp4_ld&template=636x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1611152341&ssig=sYITL3fdMW&KID=unistore,video",,"{'words': 87, 'sentences': 4, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 2, '恶': 0, '惊': 0}"
4.46179E+15,IpVrI6HlF,7078992895.0,用户7078992895,#泰国发现第二例新型冠状病毒肺炎患者#,,,,泰国发现第二例新型冠状病毒肺炎患者,0,0.0,0,2020/1/17 18:32,nova5Pro人像超级夜景,,,,"{'words': 9, 'sentences': 1, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.46179E+15,IpVrI6JvN,2055196245.0,沈阳沈北公安,【科普：什么是肺炎？怎样预防？】肺炎的症状及发病原因是什么，下面是大多数常见肺炎的发病机制，转发一起通过视频让更多人了解下！#泰国发现第二例新型冠状病毒肺炎患者#L医视频的微博视频,,,,泰国发现第二例新型冠状病毒肺炎患者,0,1.0,11,2020/1/17 18:32,荣耀10 AI变色更潮美,,"http://f.video.weibocdn.com/004bAq6Dlx07z1ozeuJi01041200BAsG0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1611152341&ssig=ss9rOCg9aJ&KID=unistore,video",,"{'words': 55, 'sentences': 4, '好': 0, '乐': 1, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.46179E+15,IpVrI6JJn,6346101403.0,醋蘸一切,#泰国发现第二例新型冠状病毒肺炎患者#...我有点怕,,,,泰国发现第二例新型冠状病毒肺炎患者,0,0.0,0,2020/1/17 18:32,iPhone客户端,,,,"{'words': 12, 'sentences': 2, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.46179E+15,IpVrB4stF,1556349391.0,漫长岁月,#泰国发现第二例新型冠状病毒肺炎患者#我有同学武汉，也有家人前些天归来，一切很好。反而泰国想主角，我不得不猜难道起源在这里,,,,泰国发现第二例新型冠状病毒肺炎患者,0,2.0,2,2020/1/17 18:32,iPhone客户端,,,,"{'words': 36, 'sentences': 2, '好': 1, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.46179E+15,IpVrqEbx1,3989157113.0,广西壮族自治区妇幼保健院,#广西妇幼卫生#健康学堂|流感高发季，家长需警惕两个“杀手”同时侵犯宝宝近日医院儿科的流感小病号增加了不少，其中以学龄前儿童和青少年为主。很多家长在就诊时经常会问到的问题是：大宝得了流感，一直咳嗽，会不会发展成肺炎？家里二宝会不会传染上？有什么办法可以让二宝不被传染上？二宝还小不能打流感疫苗怎么办？别担心，专家给你支招！,,,,广西妇幼卫生,1,1.0,0,2020/1/17 18:31,专业版微博,"['http://ww1.sinaimg.cn/large/edc5b4f9gy1gazqmcg92uj20jk0txafj.jpg', 'http://ww4.sinaimg.cn/large/edc5b4f9gy1gazqmcyr7pj20j00otjyq.jpg', 'http://ww3.sinaimg.cn/large/edc5b4f9gy1gazqmcy1yhj20jh0ry10g.jpg', 'http://ww3.sinaimg.cn/large/edc5b4f9gy1gazqmd9onmj20jk0tjajh.jpg']",,,"{'words': 99, 'sentences': 7, '好': 3, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 2, '惊': 0}"
4.46179E+15,IpVr8CfQE,1703924752.0,泰山大祭司,瞎话五千篇#泰国发现第二例新型冠状病毒肺炎患者#继泰国确诊首例海外新型冠状病毒肺炎病例以来，海外爆发个案正在增加。1月17日，泰国公共卫生部在其官网公布，已发现第二例2019-nCoV确诊病例，患者是一名74岁中国籍女子。这个节奏？如果年后气温回升回怎样？,,,,泰国发现第二例新型冠状病毒肺炎患者,0,3.0,3,2020/1/17 18:31,瞎话五千篇超话,"['http://ww3.sinaimg.cn/large/658fd410gy1gazqlmzgtbj20fa0d83zj.jpg', 'http://ww4.sinaimg.cn/large/658fd410gy1gazqlnupzsj20nu0nudgt.jpg']",,,"{'words': 70, 'sentences': 5, '好': 1, '乐': 0, '哀': 0, '怒': 1, '惧': 2, '恶': 1, '惊': 0}"
4.46179E+15,IpVr5pq6y,1891049777.0,在天台等待龙卷风的蜗牛,#泰国发现第二例新型冠状病毒肺炎患者#恐怖，想起非典的时候,,,,泰国发现第二例新型冠状病毒肺炎患者,1,0.0,1,2020/1/17 18:31,iPhone客户端,,,,"{'words': 15, 'sentences': 1, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 1, '恶': 0, '惊': 0}"
4.46179E+15,IpVr0FQdL,5132746049.0,热爱查理,#泰国发现第二例新型冠状病毒肺炎患者#出门注意点啊，要带口罩，能不出去就不出去，少去人多易传染的地方,,,,泰国发现第二例新型冠状病毒肺炎患者,0,0.0,3,2020/1/17 18:30,宝贝🐷 山支大哥的女人,,,,"{'words': 30, 'sentences': 1, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.46179E+15,IpVr05Fic,2820955674.0,张婷医生,雾化治疗是目前临床治疗呼吸系统疾病非常理想的一种手段。雾化吸入治疗在儿科上呼吸道感染、支气管炎、毛细血管炎、哮喘、肺炎等的治疗中具有举足轻重的作用。雾化是将药物制成直径为几微米的小液滴或小颗粒，随着呼吸，药物会直接进入呼吸道和肺部，常用于缓解治疗有喘息、咳嗽等症状的呼吸道疾病。#泰国发现第二例新型冠状病毒肺炎患者#,,,,泰国发现第二例新型冠状病毒肺炎患者,0,1.0,1,2020/1/17 18:30,微博 weibo.com,,,,"{'words': 88, 'sentences': 4, '好': 1, '乐': 1, '哀': 0, '怒': 0, '惧': 0, '恶': 1, '惊': 0}"
4.46131E+15,IpJ3T9LJh,6317167733.0,举狗rev2,新型肺炎、国内初確認神奈川県の中国人男性人感染中国中部の湖北省武漢市発症相次原因不明性肺炎、厚生労働省１６日、武漢市滞在、日本帰国神奈川県在住の３０代の中国人男性中国確認同新型検出明。日本国内新型肺炎感染者確認初、人人感染の疑。政府首相官邸の危機管理情報連絡室設置、情報収集対応当。　厚労省、男性武漢市滞在中の今月３日発熱、６日帰国後、神奈川県内の医療機関受診。１４日地元保健所報告、国立感染症研究所村山庁舎（東京都武蔵村山市）検査、中国同新型陽性反応出。　男性は医療機関入院、症状回復、１５日退院。　新型肺炎、発症者の多武漢市内の海鮮市場の関係者判明、厚労省、男性市場立寄説明、中国国内新型肺炎の患者濃厚接触可能性。　中国新型検出肺炎の発症者計４１人、内男性１人の死亡確認。武漢市当局「限定的人人感染可能性」見方示。高齢者持病人重症化、初期症状発熱咳中心。,,,,,3,1.0,0,2020/1/16 11:00,微博 weibo.com,,,,"{'words': 261, 'sentences': 11, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.46131E+15,IpJ3wplDK,1977460817.0,央视网快看,【#武汉通报新型冠状病毒感染肺炎最新情况#：解除医学观察450人，无新增病例】武汉市卫生健康委员会昨日晚间发布通报称，2020年1月14日0～24时，该市无新增新型冠状病毒感染的肺炎病例，无治愈出院病例，无新增死亡病例报告。累计追踪密切接触者763人，已解除医学观察450人，尚在接受医学观察313人，密切接触者中，没有发现相关病例。L央视网快看的微博视频,,,,武汉通报新型冠状病毒感染肺炎最新情况,8,0.0,8,2020/1/16 11:00,微博 weibo.com,,"http://locallimit.us.sinaimg.cn/003al9milx07AccnWohW010412004zBY0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1611152341&ssig=gpaoyheXKX&KID=unistore,video",,"{'words': 99, 'sentences': 3, '好': 2, '乐': 2, '哀': 0, '怒': 0, '惧': 5, '恶': 1, '惊': 0}"
4.46131E+15,IpJ3w63Xi,1641532820.0,南都周刊,#日本确认首例新型冠状病毒病例#【日本神奈川男子前往武汉后回国，发现患上肺炎】据日本NHK网站16日报道，日本厚生劳动省表示，一名居住在日本神奈川的男子在前往武汉后回国，发现患上肺炎。经日本国立感染症研究所检测，这名男子被确认感染新型冠状病毒。这是日本国内确诊的首例#新型冠状病毒#病例。（新京报）O日本厚生劳动省：日本国内确认首例新型冠状病毒病例,,,,"日本确认首例新型冠状病毒病例,新型冠状病毒",19,22.0,32,2020/1/16 11:00,微博 weibo.com,['http://ww2.sinaimg.cn/large/61d7cd94gy1gay6z7hvdoj20hq09uabj.jpg'],,,"{'words': 97, 'sentences': 4, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 3, '恶': 0, '惊': 0}"
4.46131E+15,IpJ3w640E,1911630795.0,海峡卫视,#日本确认首例新型冠状病毒病例#【日本神奈川男子前往武汉后回国，发现患上肺炎】据日本NHK网站16日报道，日本厚生劳动省表示，一名居住在日本神奈川的男子在前往武汉后回国，发现患上肺炎。经日本国立感染症研究所检测，这名男子被确认感染新型冠状病毒。这是日本国内确诊的首例#新型冠状病毒#病例。（新京报）O日本厚生劳动省：日本国内确认首例新型冠状病毒病例,,,,"日本确认首例新型冠状病毒病例,新型冠状病毒",0,0.0,0,2020/1/16 11:00,微博 weibo.com,['http://ww1.sinaimg.cn/large/71f12bcbgy1gay6t4l1x8j20c806sdgc.jpg'],,,"{'words': 97, 'sentences': 4, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 3, '恶': 0, '惊': 0}"
4.46131E+15,IpJ3lvcuO,1254316634.0,梦想强兵,#日本确认首例新型冠状病毒病例#【日本神奈川男子前往武汉后回国，发现患上肺炎】据日本NHK网站16日报道，日本厚生劳动省表示，一名居住在日本神奈川的男子在前往武汉后回国，发现患上肺炎。经日本国立感染症研究所检测，这名男子被确认感染新型冠状病毒。这是日本国内确诊的首例#新型冠状病毒#病例。O日本厚生劳动省：日本国内确认首例新型冠状病毒病例,,,,"日本确认首例新型冠状病毒病例,新型冠状病毒",0,0.0,0,2020/1/16 10:59,HUAWEI Mate 10 Pro,,,,"{'words': 93, 'sentences': 4, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 3, '恶': 0, '惊': 0}"
4.46131E+15,IpJ3lcTCw,1980734371.0,砀山发布,#日本确认首例新型冠状病毒病例#【日本神奈川男子前往武汉后回国，发现患上肺炎】据日本NHK网站16日报道，日本厚生劳动省表示，一名居住在日本神奈川的男子在前往武汉后回国，发现患上肺炎。经日本国立感染症研究所检测，这名男子被确认感染新型冠状病毒。这是日本国内确诊的首例新型冠状病毒病例。O网页链接L凤凰网的微博视频,,,,日本确认首例新型冠状病毒病例,0,0.0,0,2020/1/16 10:59,微博 weibo.com,,"http://f.video.weibocdn.com/002Jj42Jlx07Ac6G3nxK0104120011Uz0E010.mp4?label=mp4_ld&template=636x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1611152341&ssig=p9XBewMiCT&KID=unistore,video",,"{'words': 86, 'sentences': 4, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 2, '恶': 0, '惊': 0}"
4.46131E+15,IpJ2IrEUW,5186265158.0,青县司法,#日本确认首例新型冠状病毒病例#【日本神奈川男子前往武汉后回国，发现患上肺炎】据日本NHK网站16日报道，日本厚生劳动省表示，一名居住在日本神奈川的男子在前往武汉后回国，发现患上肺炎。经日本国立感染症研究所检测，这名男子被确认感染新型冠状病毒。这是日本国内确诊的首例#新型冠状病毒#病例。O日本厚生劳动省：日本国内确认首例新型冠状病毒病例,,沧州·青县,,"日本确认首例新型冠状病毒病例,新型冠状病毒",0,0.0,0,2020/1/16 10:58,nubia Z11 无边框手机,,,,"{'words': 93, 'sentences': 4, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 3, '恶': 0, '惊': 0}"
4.46131E+15,IpJ2H2H0s,6464071216.0,用户6464071216,#武汉肺炎#人传人吗？,,,,,0,0.0,0,2020/1/16 10:58,iPhone客户端,,,,"{'words': 8, 'sentences': 2, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.46131E+15,IpJ2aujs0,1961843093.0,_Yucali,更图拖延症患者晚期…我翻手机2年前的日本游还没发完…😂4个月前的旅行也没发。最近被脑公要求去外地见好友可是我不想去。年底爆发了非典型肺炎➕鼠疫，保命的我已经不外食1个月了。全程出门😷不去人群密集的地方.,,,,,0,0.0,0,2020/1/16 10:56,iPhone客户端,,,,"{'words': 69, 'sentences': 5, '好': 0, '乐': 0, '哀': 1, '怒': 1, '惧': 0, '恶': 1, '惊': 0}"
4.46131E+15,IpJ1T6QRo,1892427222.0,五十岚_DEATH_L,看报道，日本那例肺炎患者住在神奈川啊然后在中国和肺炎患者疑似有浓厚接触是什么鬼,,,,,0,3.0,1,2020/1/16 10:56,カミュのiPhone客户端,,,,"{'words': 24, 'sentences': 1, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.46131E+15,IpJ1Q6hjw,1943583795.0,苹果香蕉梨子壳,最近老是有外地或者国外的朋友问我武汉肺炎的情况，我每次都说，我也不太清楚！反正每个礼拜陪爷爷去协和复诊，戴口罩的人我目测只有20%左右（包括昨天），前几天突发情况陪奶奶去了趟后湖市中心医院（急诊）戴口罩的大概有%70左右，其他公共场所就更不谈了！反正我每次出门都戴口罩（也强迫家人），虽然耳朵勒的疼，但对自己对家人对他人负责，其他的既然没有办法确定，就做自己能做的吧🙏🙏🙏,,,,,0,8.0,25,2020/1/16 10:55,iPhone X,,,,"{'words': 125, 'sentences': 3, '好': 3, '乐': 1, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.46131E+15,IpJ1FcGcb,5186265158.0,青县司法,#日本确认首例新型冠状病毒病例#【日本神奈川男子前往武汉后回国，发现患上肺炎】据日本NHK网站16日报道，日本厚生劳动省表示，一名居住在日本神奈川的男子在前往武汉后回国，发现患上肺炎。经日本国立感染症研究所检测，这名男子被确认感染新型冠状病毒。这是日本国内确诊的首例#新型冠状病毒#病例。O日本厚生劳动省：日本国内确认首例新型冠状病毒病例,,沧州·青县,,"日本确认首例新型冠状病毒病例,新型冠状病毒",0,0.0,0,2020/1/16 10:55,nubia Z11 无边框手机,,,,"{'words': 93, 'sentences': 4, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 3, '恶': 0, '惊': 0}"
